<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.ETH-USD,1,20230301,043100,1608.9800000,1611.6100000,1608.9800000,1611.0600000,225
GDAX.ETH-USD,1,20230301,043200,1611.0600000,1612.3700000,1611.0500000,1612.1600000,63
GDAX.ETH-USD,1,20230301,043300,1612.0800000,1612.2000000,1610.8400000,1611.7000000,114
GDAX.ETH-USD,1,20230301,043400,1611.7200000,1613.7200000,1611.6600000,1613.4900000,164
GDAX.ETH-USD,1,20230301,043500,1613.4900000,1614.9300000,1613.1400000,1614.8600000,152
GDAX.ETH-USD,1,20230301,043600,1614.8100000,1615.3700000,1612.4100000,1612.6400000,131
GDAX.ETH-USD,1,20230301,043700,1612.6700000,1613.9700000,1612.4700000,1612.5600000,76
GDAX.ETH-USD,1,20230301,043800,1612.5300000,1613.4800000,1612.1200000,1612.9300000,88
GDAX.ETH-USD,1,20230301,043900,1612.8800000,1612.8800000,1612.0000000,1612.4600000,49
GDAX.ETH-USD,1,20230301,044000,1612.3100000,1613.1100000,1611.9000000,1612.7600000,96
GDAX.ETH-USD,1,20230301,044100,1612.7600000,1612.7900000,1610.9600000,1611.5000000,163
GDAX.ETH-USD,1,20230301,044200,1611.5000000,1612.2200000,1610.9900000,1612.2200000,74
GDAX.ETH-USD,1,20230301,044300,1612.3000000,1612.4800000,1611.1100000,1612.1400000,113
GDAX.ETH-USD,1,20230301,044400,1612.1400000,1612.2900000,1611.0000000,1611.1100000,74
GDAX.ETH-USD,1,20230301,044500,1611.1500000,1612.8700000,1611.1500000,1612.6400000,86
GDAX.ETH-USD,1,20230301,044600,1612.6800000,1612.9600000,1611.8000000,1611.8300000,76
GDAX.ETH-USD,1,20230301,044700,1611.8500000,1613.2100000,1611.7700000,1613.1200000,70
GDAX.ETH-USD,1,20230301,044800,1613.1900000,1613.3200000,1612.8800000,1613.2000000,36
GDAX.ETH-USD,1,20230301,044900,1613.1900000,1613.2000000,1612.1800000,1612.7400000,64
GDAX.ETH-USD,1,20230301,045000,1612.7400000,1613.2600000,1612.7400000,1613.2000000,47
GDAX.ETH-USD,1,20230301,045100,1613.1900000,1614.6100000,1612.9100000,1613.9500000,173
GDAX.ETH-USD,1,20230301,045200,1613.9500000,1614.6100000,1613.0000000,1614.4100000,87
GDAX.ETH-USD,1,20230301,045300,1614.3800000,1615.0300000,1614.2000000,1614.9400000,40
GDAX.ETH-USD,1,20230301,045400,1614.9300000,1615.8900000,1614.4000000,1614.4000000,71
GDAX.ETH-USD,1,20230301,045500,1614.4000000,1614.5800000,1613.8000000,1613.8000000,90
GDAX.ETH-USD,1,20230301,045600,1613.8200000,1614.7500000,1613.3000000,1614.4400000,119
GDAX.ETH-USD,1,20230301,045700,1614.4300000,1615.6000000,1613.9000000,1614.6300000,129
GDAX.ETH-USD,1,20230301,045800,1614.6300000,1614.9000000,1613.4300000,1614.6000000,90
GDAX.ETH-USD,1,20230301,045900,1614.6600000,1615.0900000,1614.0000000,1614.9000000,41
GDAX.ETH-USD,1,20230301,050000,1614.9300000,1615.0400000,1613.8100000,1614.3100000,72
GDAX.ETH-USD,1,20230301,050100,1614.3000000,1614.9600000,1614.2000000,1614.9300000,138
GDAX.ETH-USD,1,20230301,050200,1614.9300000,1615.4000000,1614.8500000,1615.3600000,50
GDAX.ETH-USD,1,20230301,050300,1615.3600000,1615.3900000,1614.1900000,1614.2200000,41
GDAX.ETH-USD,1,20230301,050400,1614.2500000,1614.7000000,1614.1700000,1614.1800000,12
GDAX.ETH-USD,1,20230301,050500,1614.1800000,1614.5200000,1613.7000000,1614.0800000,104
GDAX.ETH-USD,1,20230301,050600,1614.0800000,1614.4400000,1613.8900000,1614.0900000,34
GDAX.ETH-USD,1,20230301,050700,1614.0900000,1614.2100000,1613.7900000,1614.0000000,23
GDAX.ETH-USD,1,20230301,050800,1614.0300000,1614.2900000,1613.9000000,1614.0100000,32
GDAX.ETH-USD,1,20230301,050900,1614.0200000,1614.3500000,1614.0000000,1614.0500000,32
GDAX.ETH-USD,1,20230301,051000,1614.0500000,1614.2000000,1613.7400000,1614.0700000,31
GDAX.ETH-USD,1,20230301,051100,1614.1000000,1614.5200000,1613.9700000,1614.5100000,45
GDAX.ETH-USD,1,20230301,051200,1614.5200000,1615.6200000,1614.4200000,1615.5300000,15
GDAX.ETH-USD,1,20230301,051300,1615.5300000,1615.5700000,1615.1400000,1615.5200000,33
GDAX.ETH-USD,1,20230301,051400,1615.5200000,1615.7300000,1614.6500000,1615.3700000,56
GDAX.ETH-USD,1,20230301,051500,1615.3900000,1615.4900000,1614.6400000,1615.2000000,88
GDAX.ETH-USD,1,20230301,051600,1615.3600000,1615.8200000,1615.1100000,1615.6300000,52
GDAX.ETH-USD,1,20230301,051700,1615.6600000,1616.1300000,1615.4900000,1615.9700000,51
GDAX.ETH-USD,1,20230301,051800,1615.9600000,1616.0200000,1615.7400000,1615.7400000,13
GDAX.ETH-USD,1,20230301,051900,1615.7500000,1616.1600000,1615.3800000,1615.7500000,91
GDAX.ETH-USD,1,20230301,052000,1615.7300000,1616.1000000,1615.7300000,1616.0100000,26
GDAX.ETH-USD,1,20230301,052100,1616.0300000,1616.0900000,1615.8400000,1615.9600000,40
GDAX.ETH-USD,1,20230301,052200,1615.9600000,1615.9600000,1615.5900000,1615.9400000,27
GDAX.ETH-USD,1,20230301,052300,1615.9400000,1615.9400000,1615.5200000,1615.5200000,38
GDAX.ETH-USD,1,20230301,052400,1615.5000000,1615.5000000,1614.7100000,1614.7300000,32
GDAX.ETH-USD,1,20230301,052500,1614.7300000,1614.7600000,1614.3000000,1614.4200000,83
GDAX.ETH-USD,1,20230301,052600,1614.4200000,1614.7900000,1614.3100000,1614.5000000,61
GDAX.ETH-USD,1,20230301,052700,1614.5200000,1614.9100000,1614.4400000,1614.9100000,18
GDAX.ETH-USD,1,20230301,052800,1614.9100000,1615.6400000,1614.9100000,1615.2400000,47
GDAX.ETH-USD,1,20230301,052900,1615.2300000,1615.2400000,1614.8300000,1614.8900000,37
GDAX.ETH-USD,1,20230301,053000,1614.8800000,1614.9100000,1613.9900000,1614.3200000,58
GDAX.ETH-USD,1,20230301,053100,1614.3200000,1614.3200000,1613.6600000,1613.6600000,48
GDAX.ETH-USD,1,20230301,053200,1613.8200000,1613.9600000,1613.8100000,1613.9400000,5
GDAX.ETH-USD,1,20230301,053300,1613.9700000,1614.9500000,1613.9700000,1614.9500000,33
GDAX.ETH-USD,1,20230301,053400,1614.9500000,1615.9400000,1614.9300000,1615.8500000,43
GDAX.ETH-USD,1,20230301,053500,1615.8500000,1617.1300000,1615.4700000,1617.0200000,106
GDAX.ETH-USD,1,20230301,053600,1617.1300000,1617.8700000,1616.9700000,1617.2900000,99
GDAX.ETH-USD,1,20230301,053700,1617.2900000,1618.2800000,1616.9300000,1617.8700000,86
GDAX.ETH-USD,1,20230301,053800,1617.9800000,1618.0400000,1617.6900000,1617.7400000,22
GDAX.ETH-USD,1,20230301,053900,1617.7400000,1617.8700000,1616.4300000,1616.4300000,49
GDAX.ETH-USD,1,20230301,054000,1616.4300000,1616.8900000,1615.4500000,1615.7400000,99
GDAX.ETH-USD,1,20230301,054100,1615.7400000,1616.3800000,1615.7200000,1616.1800000,38
GDAX.ETH-USD,1,20230301,054200,1616.2300000,1616.4200000,1615.8800000,1616.3600000,32
GDAX.ETH-USD,1,20230301,054300,1616.3100000,1616.9900000,1616.3000000,1616.7200000,53
GDAX.ETH-USD,1,20230301,054400,1616.7600000,1617.7800000,1616.7600000,1617.7800000,36
GDAX.ETH-USD,1,20230301,054500,1617.7800000,1618.2200000,1616.9000000,1617.0300000,96
GDAX.ETH-USD,1,20230301,054600,1617.0300000,1618.3000000,1617.0300000,1618.2600000,55
GDAX.ETH-USD,1,20230301,054700,1618.2800000,1619.0800000,1617.9300000,1618.9600000,60
GDAX.ETH-USD,1,20230301,054800,1618.9800000,1618.9800000,1618.0700000,1618.4000000,38
GDAX.ETH-USD,1,20230301,054900,1618.3900000,1618.6400000,1618.1300000,1618.2900000,66
GDAX.ETH-USD,1,20230301,055000,1618.3000000,1618.4600000,1617.7700000,1617.8800000,27
GDAX.ETH-USD,1,20230301,055100,1617.8300000,1618.4400000,1617.7900000,1618.2800000,25
GDAX.ETH-USD,1,20230301,055200,1618.2800000,1618.5900000,1617.8000000,1617.8100000,23
GDAX.ETH-USD,1,20230301,055300,1617.8200000,1618.5300000,1617.7200000,1618.2700000,36
GDAX.ETH-USD,1,20230301,055400,1618.3100000,1619.4800000,1618.0400000,1619.3200000,67
GDAX.ETH-USD,1,20230301,055500,1619.3500000,1620.8700000,1619.1300000,1620.4100000,289
GDAX.ETH-USD,1,20230301,055600,1620.4000000,1620.7900000,1619.2100000,1619.2800000,37
GDAX.ETH-USD,1,20230301,055700,1619.2800000,1620.0200000,1619.1900000,1619.3900000,30
GDAX.ETH-USD,1,20230301,055800,1619.4700000,1620.0000000,1619.4700000,1619.9700000,95
GDAX.ETH-USD,1,20230301,055900,1619.9600000,1621.0000000,1619.9600000,1621.0000000,58
GDAX.ETH-USD,1,20230301,060000,1621.0000000,1621.8500000,1621.0000000,1621.8500000,121
GDAX.ETH-USD,1,20230301,060100,1621.8500000,1622.4100000,1620.5100000,1620.6200000,139
GDAX.ETH-USD,1,20230301,060200,1620.6600000,1620.8100000,1619.9600000,1619.9800000,57
GDAX.ETH-USD,1,20230301,060300,1619.9700000,1620.7800000,1619.9700000,1620.7000000,45
GDAX.ETH-USD,1,20230301,060400,1620.6400000,1620.8700000,1620.3800000,1620.7600000,67
GDAX.ETH-USD,1,20230301,060500,1620.7400000,1621.9900000,1620.5600000,1621.9400000,109
GDAX.ETH-USD,1,20230301,060600,1621.9300000,1621.9300000,1621.4800000,1621.8200000,59
GDAX.ETH-USD,1,20230301,060700,1621.8200000,1624.0500000,1621.8200000,1623.4500000,175
GDAX.ETH-USD,1,20230301,060800,1623.4100000,1624.8900000,1623.1500000,1623.6100000,133
GDAX.ETH-USD,1,20230301,060900,1623.6100000,1623.7600000,1621.8700000,1622.0000000,167
GDAX.ETH-USD,1,20230301,061000,1622.0100000,1622.9400000,1621.3500000,1621.9800000,318
GDAX.ETH-USD,1,20230301,061100,1622.0200000,1622.6800000,1620.7000000,1620.9200000,247
GDAX.ETH-USD,1,20230301,061200,1621.0000000,1622.1000000,1621.0000000,1621.8600000,230
GDAX.ETH-USD,1,20230301,061300,1621.8600000,1623.6600000,1621.8600000,1623.1500000,108
GDAX.ETH-USD,1,20230301,061400,1623.1900000,1625.9900000,1623.1700000,1625.5800000,147
GDAX.ETH-USD,1,20230301,061500,1625.6700000,1630.1400000,1625.4300000,1628.9100000,521
GDAX.ETH-USD,1,20230301,061600,1628.9100000,1632.4300000,1628.8000000,1631.9200000,415
GDAX.ETH-USD,1,20230301,061700,1631.5600000,1636.2200000,1631.5600000,1634.5600000,534
GDAX.ETH-USD,1,20230301,061800,1634.4600000,1637.7000000,1634.4600000,1636.0300000,277
GDAX.ETH-USD,1,20230301,061900,1635.9800000,1637.3900000,1635.1000000,1635.6000000,381
GDAX.ETH-USD,1,20230301,062000,1635.6200000,1635.7300000,1631.0500000,1631.4800000,270
GDAX.ETH-USD,1,20230301,062100,1631.4400000,1633.4500000,1631.0200000,1632.9000000,154
GDAX.ETH-USD,1,20230301,062200,1632.8900000,1633.8700000,1631.2900000,1631.3000000,175
GDAX.ETH-USD,1,20230301,062300,1631.2000000,1632.3900000,1630.5700000,1632.3900000,280
GDAX.ETH-USD,1,20230301,062400,1632.3900000,1633.9600000,1631.9000000,1633.3300000,197
GDAX.ETH-USD,1,20230301,062500,1633.3900000,1635.2200000,1632.9000000,1633.4300000,459
GDAX.ETH-USD,1,20230301,062600,1633.3800000,1636.5400000,1632.7200000,1635.5400000,494
GDAX.ETH-USD,1,20230301,062700,1635.5300000,1636.8700000,1635.1500000,1635.6400000,210
GDAX.ETH-USD,1,20230301,062800,1635.6600000,1636.7300000,1634.8400000,1636.6100000,170
GDAX.ETH-USD,1,20230301,062900,1636.4900000,1636.6100000,1635.2000000,1635.2700000,193
GDAX.ETH-USD,1,20230301,063000,1635.1200000,1635.1200000,1633.3200000,1633.9100000,77
GDAX.ETH-USD,1,20230301,063100,1633.8800000,1635.7800000,1633.8800000,1635.3600000,195
GDAX.ETH-USD,1,20230301,063200,1635.3400000,1636.0000000,1635.2700000,1635.7200000,120
GDAX.ETH-USD,1,20230301,063300,1635.7200000,1636.6400000,1635.7200000,1635.9500000,86
GDAX.ETH-USD,1,20230301,063400,1635.9500000,1636.1200000,1634.8100000,1634.8100000,45
GDAX.ETH-USD,1,20230301,063500,1634.8200000,1635.7000000,1634.8200000,1635.7000000,56
GDAX.ETH-USD,1,20230301,063600,1635.7000000,1636.9700000,1635.6300000,1636.9700000,253
GDAX.ETH-USD,1,20230301,063700,1636.9400000,1637.7000000,1636.8700000,1637.1900000,86
GDAX.ETH-USD,1,20230301,063800,1637.1900000,1637.3400000,1637.1400000,1637.2300000,29
GDAX.ETH-USD,1,20230301,063900,1637.2100000,1637.3000000,1636.2200000,1636.7400000,134
GDAX.ETH-USD,1,20230301,064000,1636.7400000,1638.0000000,1636.7000000,1637.1100000,133
GDAX.ETH-USD,1,20230301,064100,1637.1100000,1637.2500000,1636.7100000,1636.7500000,109
GDAX.ETH-USD,1,20230301,064200,1636.9600000,1638.6300000,1636.9500000,1638.5200000,128
GDAX.ETH-USD,1,20230301,064300,1638.4200000,1640.0000000,1637.7400000,1640.0000000,124
GDAX.ETH-USD,1,20230301,064400,1639.9800000,1640.1800000,1639.3800000,1640.0300000,156
GDAX.ETH-USD,1,20230301,064500,1639.9300000,1640.0900000,1638.7000000,1639.6100000,212
GDAX.ETH-USD,1,20230301,064600,1639.6100000,1640.4500000,1637.4000000,1637.4000000,141
GDAX.ETH-USD,1,20230301,064700,1637.4100000,1637.6500000,1636.3000000,1636.3000000,72
GDAX.ETH-USD,1,20230301,064800,1636.2100000,1637.5700000,1636.0100000,1636.7700000,150
GDAX.ETH-USD,1,20230301,064900,1636.7600000,1637.3600000,1636.7500000,1637.1200000,61
GDAX.ETH-USD,1,20230301,065000,1637.0900000,1637.0900000,1634.5600000,1634.8100000,111
GDAX.ETH-USD,1,20230301,065100,1634.8100000,1635.9000000,1634.4200000,1634.9500000,124
GDAX.ETH-USD,1,20230301,065200,1634.9500000,1635.2100000,1634.3900000,1634.9700000,112
GDAX.ETH-USD,1,20230301,065300,1634.9700000,1635.3600000,1634.8800000,1635.1500000,70
GDAX.ETH-USD,1,20230301,065400,1635.1600000,1635.1600000,1634.2900000,1634.8600000,92
GDAX.ETH-USD,1,20230301,065500,1634.8500000,1635.9500000,1634.5800000,1635.5000000,138
GDAX.ETH-USD,1,20230301,065600,1635.4200000,1635.9100000,1635.3400000,1635.6800000,34
GDAX.ETH-USD,1,20230301,065700,1635.7400000,1636.0900000,1635.6800000,1635.6800000,44
GDAX.ETH-USD,1,20230301,065800,1635.7900000,1636.5400000,1635.7900000,1636.4700000,76
GDAX.ETH-USD,1,20230301,065900,1636.4800000,1637.1700000,1636.2100000,1637.1100000,108
GDAX.ETH-USD,1,20230301,070000,1637.1100000,1638.2100000,1637.1000000,1638.1400000,128
GDAX.ETH-USD,1,20230301,070100,1638.1400000,1639.2000000,1638.1400000,1639.0200000,61
GDAX.ETH-USD,1,20230301,070200,1639.0200000,1639.3000000,1639.0000000,1639.2300000,48
GDAX.ETH-USD,1,20230301,070300,1639.2100000,1639.2600000,1637.3300000,1637.3300000,55
GDAX.ETH-USD,1,20230301,070400,1637.2900000,1637.2900000,1636.4700000,1636.4700000,21
GDAX.ETH-USD,1,20230301,070500,1636.4700000,1636.5800000,1636.0900000,1636.3700000,64
GDAX.ETH-USD,1,20230301,070600,1636.3200000,1636.5600000,1636.1800000,1636.5600000,78
GDAX.ETH-USD,1,20230301,070700,1636.5600000,1636.8300000,1636.3300000,1636.3300000,54
GDAX.ETH-USD,1,20230301,070800,1636.3400000,1636.8000000,1636.3300000,1636.7300000,53
GDAX.ETH-USD,1,20230301,070900,1636.7300000,1636.8800000,1636.2900000,1636.5900000,75
GDAX.ETH-USD,1,20230301,071000,1636.4100000,1636.5200000,1636.2300000,1636.2400000,14
GDAX.ETH-USD,1,20230301,071100,1636.2400000,1636.6100000,1636.2400000,1636.5000000,42
GDAX.ETH-USD,1,20230301,071200,1636.5000000,1636.7300000,1636.2700000,1636.2800000,32
GDAX.ETH-USD,1,20230301,071300,1636.2800000,1636.3800000,1636.1600000,1636.1600000,18
GDAX.ETH-USD,1,20230301,071400,1636.1100000,1636.3900000,1635.9800000,1636.1400000,52
GDAX.ETH-USD,1,20230301,071500,1636.1300000,1636.1300000,1635.4200000,1635.6300000,52
GDAX.ETH-USD,1,20230301,071600,1635.6300000,1636.4000000,1635.4500000,1636.2500000,109
GDAX.ETH-USD,1,20230301,071700,1636.3200000,1637.6000000,1636.3000000,1637.6000000,98
GDAX.ETH-USD,1,20230301,071800,1637.6000000,1639.3600000,1637.6000000,1638.7500000,128
GDAX.ETH-USD,1,20230301,071900,1638.7400000,1639.0700000,1637.5900000,1637.5900000,70
GDAX.ETH-USD,1,20230301,072000,1637.5000000,1637.6900000,1637.0000000,1637.2000000,55
GDAX.ETH-USD,1,20230301,072100,1637.3700000,1638.4900000,1637.3700000,1638.4900000,55
GDAX.ETH-USD,1,20230301,072200,1638.3200000,1639.3900000,1638.3200000,1638.9000000,44
GDAX.ETH-USD,1,20230301,072300,1639.0700000,1639.8900000,1639.0000000,1639.6400000,50
GDAX.ETH-USD,1,20230301,072400,1639.6400000,1639.8300000,1638.4000000,1638.4200000,91
GDAX.ETH-USD,1,20230301,072500,1638.4100000,1640.3800000,1638.4000000,1639.9400000,239
GDAX.ETH-USD,1,20230301,072600,1639.9500000,1640.2000000,1639.4000000,1639.4100000,45
GDAX.ETH-USD,1,20230301,072700,1639.3800000,1639.6000000,1639.1700000,1639.2400000,37
GDAX.ETH-USD,1,20230301,072800,1639.2500000,1639.8000000,1639.2500000,1639.7200000,25
GDAX.ETH-USD,1,20230301,072900,1639.7200000,1640.0000000,1639.6400000,1639.9800000,117
GDAX.ETH-USD,1,20230301,073000,1639.9800000,1640.2500000,1639.5000000,1639.5100000,70
GDAX.ETH-USD,1,20230301,073100,1639.5100000,1642.2600000,1639.5100000,1641.7200000,154
GDAX.ETH-USD,1,20230301,073200,1641.7100000,1644.9900000,1641.7100000,1642.5900000,314
GDAX.ETH-USD,1,20230301,073300,1642.5000000,1642.7300000,1641.5700000,1641.6200000,130
GDAX.ETH-USD,1,20230301,073400,1641.6200000,1642.0100000,1640.3500000,1640.5900000,53
GDAX.ETH-USD,1,20230301,073500,1640.5500000,1641.0700000,1640.3000000,1641.0700000,79
GDAX.ETH-USD,1,20230301,073600,1641.0700000,1642.0100000,1641.0700000,1641.6200000,39
GDAX.ETH-USD,1,20230301,073700,1641.6200000,1641.8800000,1641.6200000,1641.8100000,33
GDAX.ETH-USD,1,20230301,073800,1641.8100000,1643.0100000,1641.8100000,1642.7500000,141
GDAX.ETH-USD,1,20230301,073900,1642.7900000,1643.5600000,1642.5900000,1643.0700000,80
GDAX.ETH-USD,1,20230301,074000,1643.0800000,1643.5900000,1641.5500000,1642.0300000,104
GDAX.ETH-USD,1,20230301,074100,1642.0100000,1643.5800000,1642.0100000,1643.2600000,99
GDAX.ETH-USD,1,20230301,074200,1643.1600000,1643.1700000,1642.7000000,1643.0800000,52
GDAX.ETH-USD,1,20230301,074300,1643.0800000,1644.1500000,1642.5300000,1642.5300000,100
GDAX.ETH-USD,1,20230301,074400,1642.5900000,1643.3700000,1642.2000000,1642.2300000,56
GDAX.ETH-USD,1,20230301,074500,1642.2100000,1642.6300000,1640.5300000,1640.9500000,342
GDAX.ETH-USD,1,20230301,074600,1640.9500000,1642.6900000,1640.9000000,1642.6700000,117
GDAX.ETH-USD,1,20230301,074700,1642.6400000,1645.0000000,1642.6400000,1644.1000000,1003
GDAX.ETH-USD,1,20230301,074800,1644.0900000,1645.6100000,1644.0700000,1644.9600000,367
GDAX.ETH-USD,1,20230301,074900,1645.0900000,1647.8000000,1645.0200000,1647.6300000,345
GDAX.ETH-USD,1,20230301,075000,1647.6100000,1654.4000000,1646.5000000,1652.6000000,990
GDAX.ETH-USD,1,20230301,075100,1652.4600000,1655.0900000,1652.3700000,1653.3200000,657
GDAX.ETH-USD,1,20230301,075200,1653.3800000,1657.1400000,1652.7100000,1655.9100000,551
GDAX.ETH-USD,1,20230301,075300,1655.9100000,1656.3700000,1653.2100000,1654.0600000,208
GDAX.ETH-USD,1,20230301,075400,1653.8900000,1656.1900000,1653.4700000,1655.2900000,170
GDAX.ETH-USD,1,20230301,075500,1655.2800000,1659.5100000,1655.2100000,1658.3000000,819
GDAX.ETH-USD,1,20230301,075600,1657.8000000,1659.9900000,1656.5000000,1657.0000000,571
GDAX.ETH-USD,1,20230301,075700,1657.0100000,1658.2900000,1655.6900000,1656.2600000,291
GDAX.ETH-USD,1,20230301,075800,1656.3100000,1656.3900000,1655.3800000,1656.0100000,93
GDAX.ETH-USD,1,20230301,075900,1656.0000000,1659.6000000,1655.9100000,1658.6500000,390
GDAX.ETH-USD,1,20230301,080000,1658.4000000,1659.0000000,1657.6900000,1658.7000000,196
GDAX.ETH-USD,1,20230301,080100,1658.6700000,1661.9000000,1658.5800000,1658.8000000,1072
GDAX.ETH-USD,1,20230301,080200,1658.7000000,1659.6900000,1658.0400000,1658.8000000,200
GDAX.ETH-USD,1,20230301,080300,1658.8500000,1659.7100000,1658.0300000,1658.1300000,167
GDAX.ETH-USD,1,20230301,080400,1658.1300000,1658.9200000,1656.7000000,1656.7000000,297
GDAX.ETH-USD,1,20230301,080500,1656.7000000,1657.3800000,1655.7100000,1657.3800000,298
GDAX.ETH-USD,1,20230301,080600,1657.2900000,1658.7000000,1657.1500000,1657.8000000,231
GDAX.ETH-USD,1,20230301,080700,1657.7900000,1658.1900000,1657.2600000,1657.7700000,215
GDAX.ETH-USD,1,20230301,080800,1657.7600000,1657.8800000,1657.3000000,1657.4000000,57
GDAX.ETH-USD,1,20230301,080900,1657.3900000,1658.0000000,1656.9100000,1657.4400000,132
GDAX.ETH-USD,1,20230301,081000,1657.3600000,1657.3600000,1655.8400000,1655.8400000,132
GDAX.ETH-USD,1,20230301,081100,1655.8600000,1657.4000000,1655.8600000,1656.9500000,132
GDAX.ETH-USD,1,20230301,081200,1656.9400000,1657.0100000,1655.5500000,1655.6700000,65
GDAX.ETH-USD,1,20230301,081300,1655.6400000,1655.7300000,1654.8000000,1654.8000000,89
GDAX.ETH-USD,1,20230301,081400,1654.8000000,1655.3800000,1654.1000000,1654.9300000,78
GDAX.ETH-USD,1,20230301,081500,1654.5900000,1654.6600000,1653.2500000,1653.4000000,133
GDAX.ETH-USD,1,20230301,081600,1653.4500000,1654.6000000,1652.8900000,1654.5500000,827
GDAX.ETH-USD,1,20230301,081700,1654.5400000,1655.2100000,1654.4400000,1655.0000000,164
GDAX.ETH-USD,1,20230301,081800,1654.8500000,1655.0000000,1652.7900000,1652.7900000,75
GDAX.ETH-USD,1,20230301,081900,1652.7300000,1652.8000000,1651.6100000,1652.0300000,116
GDAX.ETH-USD,1,20230301,082000,1652.0300000,1652.1300000,1650.6900000,1650.8800000,99
GDAX.ETH-USD,1,20230301,082100,1650.8800000,1652.1000000,1650.7900000,1651.7400000,139
GDAX.ETH-USD,1,20230301,082200,1651.6700000,1651.8300000,1649.9000000,1649.9000000,113
GDAX.ETH-USD,1,20230301,082300,1649.9400000,1650.6000000,1649.6600000,1649.7400000,128
GDAX.ETH-USD,1,20230301,082400,1649.6900000,1650.2500000,1649.4400000,1649.7500000,79
GDAX.ETH-USD,1,20230301,082500,1649.7500000,1650.8400000,1648.6200000,1650.0900000,222
GDAX.ETH-USD,1,20230301,082600,1650.1500000,1651.6700000,1650.1500000,1650.9200000,204
GDAX.ETH-USD,1,20230301,082700,1650.8500000,1652.5100000,1648.7200000,1648.7200000,158
GDAX.ETH-USD,1,20230301,082800,1648.6900000,1649.8300000,1648.3800000,1648.3900000,79
GDAX.ETH-USD,1,20230301,082900,1648.3900000,1649.8000000,1648.0400000,1648.8100000,156
GDAX.ETH-USD,1,20230301,083000,1648.8100000,1650.3500000,1648.8100000,1649.7900000,60
GDAX.ETH-USD,1,20230301,083100,1649.7200000,1650.7600000,1649.7100000,1650.5000000,82
GDAX.ETH-USD,1,20230301,083200,1650.4100000,1650.5100000,1649.0000000,1649.0000000,41
GDAX.ETH-USD,1,20230301,083300,1649.0000000,1650.1200000,1648.9000000,1650.0000000,57
GDAX.ETH-USD,1,20230301,083400,1650.0000000,1650.1300000,1648.7500000,1648.8700000,73
GDAX.ETH-USD,1,20230301,083500,1648.8200000,1650.0800000,1648.8200000,1649.8100000,95
GDAX.ETH-USD,1,20230301,083600,1649.7800000,1649.7900000,1648.1100000,1648.1600000,50
GDAX.ETH-USD,1,20230301,083700,1648.1400000,1650.5100000,1648.1200000,1650.2100000,200
GDAX.ETH-USD,1,20230301,083800,1650.1500000,1650.1600000,1649.4000000,1649.8900000,46
GDAX.ETH-USD,1,20230301,083900,1649.8700000,1650.4000000,1649.8600000,1650.3300000,61
GDAX.ETH-USD,1,20230301,084000,1650.3400000,1651.3200000,1650.3300000,1651.0100000,61
